name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Glennon,00-0030520,yes,TB,QB,23,20,0,2,0,0,231,1,4,0,0,0,0,4
Dom.Davis,00-0028863,no,ATL,,7,5,0,0,1,1,34,,,,,,,
M.Ryan,00-0026143,no,ATL,QB,36,19,2,2,0,0,254,,,,,,,
