name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
E.Manning,00-0022803,yes,NYG,QB,30,16,0,2,0,0,174,,,,,,,
T.Romo,00-0021678,no,DAL,QB,38,23,1,2,0,0,250,3,2,0,0,0,0,1
