name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Wilson,00-0029263,yes,SEA,QB,23,15,0,1,0,0,172,5,8,0,0,0,0,-1
K.Clemens,00-0024264,no,STL,QB,30,21,2,1,1,0,157,2,3,0,0,0,0,2
