name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Glennon,00-0030520,yes,TB,QB,34,18,1,2,0,0,179,,,,,,,
C.Kaepernick,00-0027974,no,SF,QB,29,19,0,2,0,0,203,7,17,0,0,0,0,39
