name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Osweiler,00-0029682,yes,DEN,QB,3,2,0,0,0,0,10,2,4,0,0,0,0,3
P.Manning,00-0010346,yes,DEN,QB,34,28,0,4,0,0,327,,,,,,,
N.Foles,00-0029567,no,PHI,QB,4,3,0,1,0,0,49,,,,,,,
M.Vick,00-0020245,no,PHI,QB,27,14,0,0,0,0,248,8,13,0,0,0,0,41
