name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Dalton,00-0027973,yes,CIN,QB,35,24,0,3,0,0,275,5,8,8,1,0,0,11
A.Luck,00-0029668,no,IND,QB,46,29,0,4,0,0,326,2,29,0,0,0,0,32
