name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Henne,00-0026197,yes,JAC,QB,36,23,1,0,0,0,318,4,4,0,0,0,0,5
P.Rivers,00-0022942,no,SD,QB,26,22,0,1,0,0,285,2,4,0,0,0,0,4
