name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Smith,00-0023436,yes,KC,QB,36,24,0,2,0,0,225,6,23,0,0,0,0,40
J.Campbell,00-0023460,no,CLE,,36,22,0,2,0,0,293,3,8,0,0,0,0,17
