name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Roethlisberger,00-0022924,yes,PIT,QB,45,29,0,4,0,0,367,6,10,0,0,0,0,12
M.Stafford,00-0026498,no,DET,QB,46,19,1,2,0,0,362,3,14,0,0,0,0,24
