name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Glennon,00-0030520,yes,TB,QB,21,11,1,1,0,0,139,4,5,0,0,0,0,-3
R.Tannehill,00-0029701,no,MIA,QB,42,27,1,2,1,0,229,1,2,0,0,0,0,2
