name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,36,24,0,2,0,0,219,6,7,0,0,0,0,19
P.Manning,00-0010346,no,DEN,QB,37,24,3,1,0,0,241,1,-1,0,0,0,0,-1
