name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Freeman,00-0026993,yes,TB,,20,14,0,2,0,0,210,1,4,0,0,0,0,4
P.Rivers,00-0022942,no,SD,QB,37,29,2,3,0,0,337,2,4,0,0,0,0,5
