name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,0,0,1,0,0,34,24,0,0,0,0,342,1,8,0,0,0,0,8
T.Romo,00-0021678,no,DAL,QB,,,,,,35,25,0,1,0,0,321,,,,,,,
