name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,44,28,0,1,0,0,238,2,6,0,0,0,0,11
J.Freeman,00-0026993,no,TB,,35,19,1,1,1,0,222,1,1,0,0,0,0,1
