name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Weeden,00-0029677,yes,CLE,QB,,,,,,43,27,2,1,0,0,237,,,,,,,
R.Fitzpatrick,00-0023682,no,BUF,QB,1,0,1,0,0,35,22,0,3,0,0,208,6,7,0,0,0,0,10
