name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Kolb,00-0025423,yes,ARI,,,,,,,24,17,0,2,0,0,222,4,14,0,0,0,0,16
M.Vick,00-0020245,no,PHI,QB,2,0,2,0,0,37,17,0,0,0,0,217,4,20,0,0,0,0,28
