name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,32,21,1,3,0,0,298,1,-1,0,0,0,0,-1
M.Ryan,00-0026143,no,ATL,QB,52,34,1,3,0,0,411,2,1,0,0,0,0,2
