name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Luck,00-0029668,yes,IND,QB,28,14,0,2,0,0,191,5,2,0,0,0,0,1
M.Schaub,00-0022787,no,HOU,QB,36,24,2,0,0,0,275,2,0,0,0,0,0,-1
