name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Freeman,00-0026993,yes,TB,,0,0,1,0,-4,34,14,0,2,0,0,189,2,13,0,0,0,0,13
N.Foles,00-0029567,no,PHI,QB,,,,,,51,32,0,2,1,0,381,3,14,10,1,0,0,27
