name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Dalton,00-0027973,yes,CIN,QB,42,26,1,1,0,0,299,2,11,0,0,0,0,16
P.Manning,00-0010346,no,DEN,QB,35,27,2,3,0,0,291,2,-1,0,0,0,0,-2
