name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Gabbert,00-0027948,yes,JAC,QB,34,23,1,1,0,0,186,3,9,0,0,0,0,19
A.Dalton,00-0027973,no,CIN,QB,31,20,1,2,0,0,244,6,5,1,1,0,0,5
