name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Dalton,00-0027973,yes,CIN,QB,36,18,2,1,0,0,298,3,6,3,1,0,0,12
R.Fitzpatrick,00-0023682,no,BUF,QB,34,20,0,0,0,0,199,1,5,0,0,0,0,5
