name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
A.Rodgers,00-0023459,yes,GB,QB,35,27,0,3,0,0,312,4,2,0,0,0,0,1
D.Brees,00-0020531,no,NO,QB,49,32,0,3,0,0,419,1,3,0,0,0,0,3
