name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Hasselbeck,00-0007091,yes,TEN,QB,33,23,0,1,0,0,224,1,-1,0,0,0,0,-1
C.Painter,00-0027134,no,IND,,49,26,2,0,0,0,250,7,24,0,0,0,0,79
