name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Schaub,00-0022787,yes,HOU,QB,21,14,0,1,0,0,138,2,2,0,0,0,0,1
B.Roethlisberger,00-0022924,no,PIT,QB,30,16,1,0,0,0,206,2,8,0,0,0,0,11
