name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Palmer,00-0021429,yes,OAK,QB,43,28,1,2,0,0,417,2,4,0,0,0,0,6
P.Rivers,00-0022942,no,SD,QB,26,19,1,3,0,0,310,3,-1,0,0,0,0,-3
