name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,1,0,1,0,0,31,10,1,0,0,0,163,3,-1,0,0,0,0,-3
M.Sanchez,00-0026898,no,NYJ,QB,3,0,4,0,-15,35,11,1,0,0,0,119,3,3,0,0,0,0,3
