name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Skelton,00-0027754,yes,ARI,,0,1,1,1,0,35,20,0,1,0,0,222,4,14,0,0,0,0,38
S.Bradford,00-0027854,no,STL,QB,,,,,,36,23,1,0,0,0,255,1,2,0,0,0,0,2
