name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
E.Manning,00-0022803,yes,NYG,QB,,,,,,29,18,1,2,0,0,200,4,-1,0,0,0,0,-12
S.Bradford,00-0027854,no,STL,QB,1,0,1,0,-10,46,22,0,1,0,0,331,3,17,0,0,0,0,15
