name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Newton,00-0027939,yes,CAR,QB,46,28,3,1,0,0,432,10,12,4,1,0,0,53
A.Rodgers,00-0023459,no,GB,QB,30,19,0,2,0,0,308,5,8,0,0,0,0,13
