name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Brees,00-0020531,yes,NO,QB,44,31,2,3,2,2,370,4,4,0,0,0,0,-1
M.Schaub,00-0022787,no,HOU,QB,39,22,1,3,0,0,373,,,,,,,
