name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Flynn,00-0026349,yes,GB,,1,0,1,0,0,44,31,1,6,0,0,480,2,1,0,0,0,0,0
M.Stafford,00-0026498,no,DET,QB,,,,,,59,36,2,5,1,1,520,,,,,,,
