name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.McCoy,00-0027688,yes,CLE,QB,,,,,,35,20,1,0,0,0,178,8,12,0,0,0,0,31
C.Whitehurst,00-0024296,no,SEA,QB,1,1,2,1,0,30,12,1,0,0,0,97,2,6,0,0,0,0,3
