name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Campbell,00-0023460,yes,OAK,,0,1,1,1,0,39,25,2,1,1,0,344,4,17,0,0,0,0,29
T.Brady,00-0019596,no,NE,QB,,,,,,30,16,0,2,0,0,226,1,-1,0,0,0,0,-1
