name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Grossman,00-0022121,yes,WAS,,0,1,1,1,0,38,25,1,2,0,0,289,3,6,4,1,0,0,10
T.Romo,00-0021678,no,DAL,QB,,,,,,37,23,0,3,0,0,292,2,-1,0,0,0,0,-2
