name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Cassel,00-0023662,yes,KC,QB,1,0,1,0,0,32,19,2,1,0,0,261,2,7,0,0,0,0,14
P.Rivers,00-0022942,no,SD,QB,1,1,2,1,-1,41,26,2,0,1,1,369,3,2,0,0,0,0,1
