name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Boller,00-0022164,yes,STL,,,,,,,46,28,2,1,0,0,282,3,16,0,0,0,26
M.Hasselbeck,00-0007091,no,SEA,QB,0,1,0,1,0,25,14,0,0,0,0,102,3,19,0,0,0,18
