name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
S.Hill,00-0020679,yes,SF,QB,0,0,1,0,0,26,19,0,0,0,0,144,1,17,0,0,0,17
M.Hasselbeck,00-0007091,no,SEA,QB,,,,,,18,10,0,0,0,0,97,3,7,0,0,0,12
S.Wallace,00-0022055,no,SEA,,0,1,1,1,-8,23,15,1,1,0,0,127,4,1,0,0,0,1
