name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Redman,00-0019709,yes,ATL,,0,0,1,0,0,44,23,2,1,0,0,235,,,,,,
D.McNabb,00-0011022,no,PHI,,,,,,,25,14,0,1,0,0,238,2,16,0,0,0,17
M.Vick,00-0020245,no,PHI,QB,,,,,,2,2,0,1,0,0,48,4,5,1,0,0,17
