name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Hasselbeck,00-0007091,yes,SEA,QB,,,,,,36,25,2,3,0,0,279,1,3,0,0,0,3
M.Bulger,00-0019599,no,STL,,0,1,1,1,0,36,17,0,0,0,0,191,1,2,0,0,0,2
