name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Romo,00-0021678,yes,DAL,QB,,,,,,29,21,0,3,0,0,311,6,17,0,0,0,31
M.Ryan,00-0026143,no,ATL,QB,1,0,2,0,0,35,19,2,2,0,0,198,1,6,0,0,0,6
