name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Garrard,00-0021231,yes,JAC,,1,1,3,1,0,43,23,1,2,0,0,282,4,13,0,0,0,27
M.Leinart,00-0024225,no,ARI,,,,,,,6,3,0,0,0,0,22,3,-1,0,0,0,-3
K.Warner,00-0017200,no,ARI,,,,,,,26,24,0,2,0,0,243,1,-1,0,0,0,-1
