name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Orton,00-0023541,yes,DEN,,,,,,,28,18,1,1,0,0,245,1,-1,0,0,0,-1
E.Manning,00-0022803,no,NYG,QB,1,0,1,0,0,40,24,1,0,0,0,230,1,3,0,0,0,3
