name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,IND,QB,,,,,,41,31,1,2,0,0,353,1,-1,0,0,0,-1
S.Wallace,00-0022055,no,SEA,,2,0,2,0,0,45,33,0,1,0,0,257,4,7,1,0,0,8
