name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
P.Manning,00-0010346,yes,IND,QB,,,,,,21,14,0,0,0,0,192,,,,,,
C.Painter,00-0027134,yes,IND,,1,0,1,0,0,11,4,1,0,0,0,44,1,3,0,0,0,3
M.Sanchez,00-0026898,no,NYJ,QB,,,,,,19,12,0,0,2,2,106,2,1,0,0,0,0
