name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Cassel,00-0023662,yes,KC,QB,0,1,3,1,-3,32,15,0,2,0,0,127,4,12,0,1,0,25
D.Carr,00-0020608,no,NYG,,,,,,,2,0,0,0,0,0,0,,,,,,
E.Manning,00-0022803,no,NYG,QB,1,0,1,0,0,34,20,1,3,0,0,292,,,,,,
