name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
B.Roethlisberger,00-0022924,yes,PIT,QB,0,0,1,0,0,26,14,0,1,0,0,175,2,2,0,0,0,1
B.Favre,00-0005106,no,MIN,,1,0,1,0,0,51,34,1,0,0,0,334,1,-1,0,0,0,-1
