name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Campbell,00-0023460,yes,WAS,,0,0,1,0,-5,35,23,0,0,0,0,242,7,14,0,0,0,28
M.Bulger,00-0019599,no,STL,,0,0,1,0,0,28,15,0,1,0,0,125,2,6,0,0,0,9
