name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Sanchez,00-0026898,yes,NYJ,QB,,,,,,16,8,0,0,0,0,63,2,1,0,0,0,2
C.Palmer,00-0021429,no,CIN,QB,,,,,,11,1,1,0,0,0,0,,,,,,
J.O'Sullivan,00-0021296,no,CIN,,2,0,2,0,0,8,3,0,0,0,0,31,1,3,0,0,0,3
