name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Russell,00-0025388,yes,OAK,,0,0,1,0,0,16,10,1,0,0,0,74,,,,,,
B.Gradkowski,00-0024408,yes,OAK,QB,0,1,1,1,-7,18,10,0,0,0,0,153,3,10,0,0,0,16
J.Campbell,00-0023460,no,WAS,,,,,,,28,16,0,2,0,0,222,4,13,0,0,0,20
