name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Johnson,00-0026300,yes,TB,,,,,,,26,9,3,1,0,0,156,1,7,0,0,0,7
J.Freeman,00-0026993,yes,TB,,0,0,1,0,0,4,2,0,0,0,0,16,1,5,0,0,0,5
T.Brady,00-0019596,no,NE,QB,,,,,,32,23,2,3,0,0,308,1,5,0,0,0,5
