name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Ryan,00-0026143,yes,ATL,QB,43,26,2,1,0,0,273,4,9,0,0,0,0,15
A.Smith,00-0023436,no,SF,QB,32,21,2,1,0,0,188,1,1,0,0,0,0,1
