name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Flacco,00-0026158,yes,BAL,QB,35,25,1,2,0,0,289,3,0,0,0,0,0,-2
J.Freeman,00-0026993,no,TB,,37,17,0,1,0,0,162,6,12,0,0,0,0,27
