name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Stanton,00-0025430,yes,DET,QB,,,,,,24,16,0,1,0,0,178,5,6,3,1,0,0,12
J.Cutler,00-0024226,no,CHI,QB,1,0,1,0,0,26,21,0,1,0,0,234,5,8,0,0,0,0,12
