name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Garrard,00-0021231,yes,JAC,,21,16,0,3,0,0,170,7,5,0,0,0,0,10
K.Orton,00-0023541,no,DEN,,33,21,1,1,0,0,295,2,7,0,0,0,0,12
