name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
D.Dixon,00-0026296,yes,PIT,,26,18,1,0,0,0,236,2,2,0,0,0,0,4
M.Ryan,00-0026143,no,ATL,QB,44,27,1,0,0,0,252,2,2,0,0,0,0,4
