name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
T.Jackson,00-0024279,yes,MIN,QB,,,,,,22,15,3,2,0,0,187,2,13,0,0,0,0,22
R.Fitzpatrick,00-0023682,no,BUF,QB,2,1,3,1,0,25,15,1,1,0,0,158,4,4,0,0,0,0,5
