name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Freeman,00-0026993,yes,TB,,32,21,0,1,0,0,251,5,14,0,0,0,0,29
D.Stanton,00-0025430,no,DET,QB,37,23,0,1,0,0,252,2,15,0,0,0,0,24
