name,id,home,team,pos,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
K.Orton,00-0023541,yes,DEN,,34,14,0,1,0,0,209,3,13,0,0,0,0,22
M.Sanchez,00-0026898,no,NYJ,QB,30,17,2,1,0,0,198,1,-1,0,0,0,0,-1
