name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_lngtd,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
R.Smith,00-0027775,yes,TEN,,,,,,,9,3,1,0,0,0,62,,,,,,,
V.Young,00-0024218,yes,TEN,,1,0,1,0,0,16,12,0,0,0,0,165,3,11,0,0,0,0,20
D.McNabb,00-0011022,no,WAS,,0,1,1,1,0,50,30,1,1,0,0,376,1,4,0,0,0,0,4
