name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Stafford,00-0026498,yes,DET,QB,,,,,,36,21,0,1,1,0,241,2,21,0,0,0,23
J.Campbell,00-0023460,no,WAS,,0,2,2,2,0,41,27,1,2,0,0,340,1,21,0,0,0,21
