name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
C.Henne,00-0026197,yes,MIA,QB,,,,,,31,17,1,1,0,0,175,,,,,,
P.White,00-0027020,yes,MIA,,,,,,,1,0,0,0,0,0,0,1,1,0,0,0,1
J.Freeman,00-0026993,no,TB,,1,1,4,1,-13,28,16,1,1,0,0,196,7,14,0,0,0,36
