name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
J.Delhomme,00-0004161,yes,CAR,,0,1,1,1,-5,24,15,0,2,0,0,195,4,10,0,0,0,11
M.Ryan,00-0026143,no,ATL,QB,,,,,,41,22,2,1,1,0,224,2,4,0,0,0,4
