name,id,home,team,pos,fumbles_lost,fumbles_rcv,fumbles_tot,fumbles_trcv,fumbles_yds,passing_att,passing_cmp,passing_ints,passing_tds,passing_twopta,passing_twoptm,passing_yds,rushing_att,rushing_lng,rushing_tds,rushing_twopta,rushing_twoptm,rushing_yds
M.Schaub,00-0022787,yes,HOU,QB,1,0,1,0,0,42,31,2,2,0,0,284,2,7,0,0,0,6
P.Manning,00-0010346,no,IND,QB,,,,,,35,27,2,3,0,0,244,1,-2,0,0,0,-2
